uid	iid	label	sequence
26590	3345	1	2718,854,983,654
26711	4432	1	4722,850,6657,6397
26726	6964	1	2644,3275,5754,5975
26850	3469	1	1874,250,1270,1385
1631	4432	1	3341,6397,5562,6537
2140	3232	1	997,872,1697,2965
2551	3495	1	1103,802,1553,3327
2551	4187	1	802,1553,3327,3495
3021	2522	1	4426,2374,4150,2630
3094	3466	1	1125,1601,1941,2408
3101	6316	1	2157,2211,5338,5442
3201	2019	1	996,1577,3117,1719
3463	5740	1	3002,4148,4805,4729
3515	5957	1	1864,4901,5754,5431
3605	6005	1	3309,3374,4081,7141
3989	3291	1	289,274,294,533
4420	2762	1	4535,5957,3212,6353
4475	2041	1	2420,983,1595,1597
4475	5651	1	983,1595,1597,2041
4475	5968	1	1595,1597,2041,5651
4475	6190	1	1597,2041,5651,5968
4641	4320	1	3506,3556,3783,4796
4786	3476	1	641,1577,2036,2824
4861	4592	1	805,1231,1420,2650
4983	5917	1	4439,5602,569,570
5181	5361	1	1577,3997,4167,4466
5887	4420	1	1013,886,1097,378
6254	3842	1	2351,3184,4897,5113
6254	6566	1	3184,4897,5113,3842
6428	6051	1	1268,4206,6154,5916
6809	4567	1	1767,2028,3938,4555
7248	5236	1	5008,3253,5337,3818
7369	5858	1	463,662,1224,6075
7701	5705	1	405,1027,1004,1241
9182	2042	1	1685,638,2701,3687
9326	1336	1	1843,1342,2328,4186
9354	6683	1	2221,3600,3657,4211
9354	7206	1	3600,3657,4211,6683
10428	3118	1	3045,3097,4080,5186
10428	6963	1	3097,4080,5186,3118
12141	3681	1	5065,5067,5330,7080
12261	8789	1	1947,2825,1468,83
12558	2638	1	1636,675,1427,1573
12558	2824	1	675,1427,1573,2638
12558	3349	1	1427,1573,2638,2824
12558	4167	1	1573,2638,2824,3349
13909	4673	1	3436,6100,1667,1700
13960	7102	1	573,968,7180,6120
14193	1624	1	613,398,1357,3341
14537	6788	1	1631,2645,2992,5355
15006	4432	1	1444,6054,6397,326
16058	6964	1	5915,5976,5989,5957
16322	4935	1	567,1813,1234,1248
16921	3511	1	1977,2734,2737,2926
17432	6964	1	2505,2616,3565,3309
17716	3157	1	1378,2036,6494,1510
17737	4055	1	2825,5298,1434,5068
18196	6698	1	1732,3693,4206,6465
18955	5411	1	142,3861,4966,1986
19677	1155	1	4964,7629,3168,9276
19677	1491	1	7629,3168,9276,1155
19974	4187	1	1677,3634,3714,3896
19999	2806	1	668,1222,1954,7971
20010	343	1	2809,3179,4709,9704
20010	2036	1	3179,4709,9704,343
20010	4667	1	4709,9704,343,2036
20226	5298	1	7064,5085,6864,6910
20529	4432	1	6657,6728,579,4933
21237	6397	1	4385,3667,3651,4971
21624	3571	1	3576,4933,326,654
21878	5535	1	5332,5742,3421,5539
22158	6325	1	4360,2545,3505,5921
22774	6254	1	1146,1513,6179,6165
23533	2001	1	2772,2774,2047,3420
23533	2050	1	2774,2047,3420,2001
24434	6165	1	6092,3079,5672,5905
24747	654	1	772,1385,3986,6537
25225	4574	1	3005,3420,3796,4071
25374	3938	1	1956,2029,2264,2645
25703	6007	1	2829,5526,5921,7971
26526	4939	1	4971,5179,5232,4721
101	6921	1	1871,3590,3954,5476
183	5690	1	3018,5140,884,4206
183	5706	1	5140,884,4206,5690
871	1166	1	579,1075,1788,2984
1530	3295	1	2148,4010,4688,3156
1530	3631	1	4010,4688,3156,3295
1774	4456	1	1229,1485,579,4377
2227	5071	1	1224,3687,4296,4897
2948	5766	1	1908,2836,4494,5044
2951	7058	1	1142,6062,3332,5554
4475	1186	1	2041,5651,5968,6190
4475	4254	1	5651,5968,6190,1186
5505	5201	1	4989,5516,4684,2774
5651	1152	1	4249,1155,4232,1342
5664	5591	1	4379,3914,2216,3798
5971	4592	1	923,4290,7093,2106
7400	5064	1	1080,1172,2272,3738
8521	1849	1	911,1581,1280,2602
8903	4432	1	326,5833,4933,6728
9181	6681	1	3007,4220,5538,6495
9329	6262	1	204,3541,3783,5687
9389	5516	1	4447,4721,5307,5495
9601	6376	1	601,1345,2017,3643
9726	3628	1	2272,953,1052,1601
9726	4385	1	953,1052,1601,3628
10334	4220	1	1557,1224,1370,3357
10351	6457	1	5724,7085,6092,515
10416	2834	1	1740,2086,2415,2420
11041	5335	1	5108,5325,1583,8340
11204	6681	1	1393,1762,3342,4929
12047	4222	1	5789,5858,4311,5757
13222	6120	1	3802,5977,7002,6222
13263	1761	1	1236,1753,1260,2889
14185	3924	1	1956,1979,2030,3106
14971	326	1	5141,3488,4432,4933
15006	1282	1	6054,6397,326,4432
15006	5994	1	6397,326,4432,1282
15006	6933	1	326,4432,1282,5994
15117	4432	1	326,6657,6397,6537
15205	4663	1	1986,2473,2899,5673
15276	579	1	5068,5186,8632,5446
16538	5957	1	4423,5526,5693,5071
16538	5962	1	5526,5693,5071,5957
17842	6062	1	731,1482,2734,3345
18758	5941	1	7056,3001,3295,4222
18758	5943	1	3001,3295,4222,5941
19105	4521	1	2542,2691,1777,4147
19209	2824	1	1265,1345,1979,2774
19209	3796	1	1345,1979,2774,2824
19776	4860	1	3881,5948,3439,4677
19867	811	1	1089,1721,556,4731
19867	1015	1	1721,556,4731,811
19867	6007	1	556,4731,811,1015
20143	6127	1	2791,276,4423,4537
20307	4222	1	384,4634,6326,6964
22681	381	1	1139,1133,4825,5109
22975	6521	1	1368,1581,1618,4725
24678	6690	1	2056,4371,4423,3341
25290	6702	1	1985,2206,4039,4061
27292	493	1	3676,4497,9276,3888
836	5870	1	1979,3888,4835,5666
1221	5407	1	5232,5099,5100,5101
2486	2530	1	562,1155,1634,2160
2486	3341	1	1155,1634,2160,2530
2863	1921	1	980,1419,3695,6288
2863	3737	1	1419,3695,6288,1921
3547	5197	1	2583,467,1954,2791
4255	6627	1	5291,6307,6823,6860
4453	6120	1	6210,5592,2624,5879
5694	6221	1	2774,3289,6179,2963
6133	1206	1	1143,6831,2512,6684
6963	5335	1	3079,4423,5068,5153
7299	5232	1	3641,4845,5132,5218
7775	6684	1	7102,5718,7180,6756
8092	7093	1	2363,4060,6070,5455
8097	5155	1	2964,5807,4521,4714
8198	4971	1	4058,4119,4145,4966
8606	6062	1	1464,105,2957,5227
8791	4984	1	7117,6783,7200,3118
8791	5171	1	6783,7200,3118,4984
8791	6844	1	7200,3118,4984,5171
9500	2133	1	612,701,1066,1921
9500	2149	1	701,1066,1921,2133
9500	2502	1	1066,1921,2133,2149
9500	2968	1	1921,2133,2149,2502
9500	3819	1	2133,2149,2502,2968
10723	6419	1	5879,5968,6225,6416
11878	1206	1	1577,3167,1198,4820
11948	5716	1	5687,3666,4302,3038
14335	5494	1	4939,5140,5153,5186
17014	2505	1	418,400,585,3687
17070	2375	1	435,803,5373,7205
17278	5065	1	504,1753,3317,326
17329	1414	1	376,1177,1378,443
18222	5153	1	4939,4949,5155,5280
18926	1964	1	343,488,506,636
19338	4783	1	3554,3293,4776,5045
19485	6397	1	2657,1552,5040,3791
20374	3191	1	1880,1852,1860,2931
21717	4420	1	3382,3663,3483,4423
22546	5021	1	4420,5157,6337,6800
22984	920	1	748,654,596,3079
23873	6495	1	3943,3947,3743,6680
24626	677	1	1727,2184,4133,9191
24626	1777	1	2184,4133,9191,677
24678	2784	1	4371,4423,3341,6690
24749	4374	1	4175,4468,2286,4051
24749	4426	1	4468,2286,4051,4374
24830	5785	1	401,544,851,5887
26418	4364	1	554,4042,795,2208
26936	6635	1	5965,6628,5157,4420
27229	1991	1	1353,2415,2354,1464
27777	4883	1	1744,3452,3892,3913
27777	4935	1	3452,3892,3913,4883
126	4432	1	4933,6657,6138,5560
608	1599	1	1482,1290,4962,3345
3284	3439	1	843,579,968,1943
3635	7006	1	103,4363,4423,5779
3635	7054	1	4363,4423,5779,7006
4595	2823	1	4376,4696,1268,3504
4595	4681	1	4696,1268,3504,2823
5531	791	1	4654,4666,6179,591
5531	980	1	4666,6179,591,791
5531	4222	1	6179,591,791,980
5531	4935	1	591,791,980,4222
5531	5032	1	791,980,4222,4935
5765	3795	1	3370,3421,2823,3504
5965	6165	1	4311,6431,4058,5132
6160	6491	1	5153,3309,5132,5528
6874	7141	1	570,6160,5975,5988
7405	6100	1	393,2782,5917,6193
8228	5649	1	2273,3004,1753,413
9992	5997	1	1399,4363,4718,4512
10389	6343	1	2115,2994,5126,6680
10702	1601	1	2342,4919,872,1138
10813	4032	1	613,2532,458,3322
11531	3	1	3123,4663,5021,6287
11531	5885	1	4663,5021,6287,3
13136	2849	1	463,983,577,2491
13334	1444	1	923,1315,1557,2545
13535	5333	1	714,2586,3449,4357
13671	6165	1	4299,6200,5992,4301
13807	5396	1	1117,1218,1322,4939
15236	2254	1	1071,2700,2137,4638
15327	2979	1	501,1224,179,1035
15327	3673	1	1224,179,1035,2979
15327	3866	1	179,1035,2979,3673
15327	5185	1	1035,2979,3673,3866
15327	5962	1	2979,3673,3866,5185
15634	4205	1	923,1569,1781,3341
15634	4663	1	1569,1781,3341,4205
15634	6180	1	1781,3341,4205,4663
16734	5068	1	1954,5171,4721,5373
16734	5180	1	5171,4721,5373,5068
17537	6215	1	2160,2774,2641,758
19126	6908	1	4191,4523,4606,5858
20004	5361	1	1186,1595,2638,2951
20226	1902	1	5085,6864,6910,5298
20226	5912	1	6864,6910,5298,1902
20744	3810	1	4335,4951,5165,5320
20860	843	1	1653,3736,3819,714
20994	6964	1	1234,1798,2626,2946
21381	3862	1	1942,4073,668,2160
21505	6046	1	2041,2505,3743,5955
22027	2786	1	3231,3360,748,2499
23651	5602	1	1380,872,5858,7141
23866	4863	1	4829,5473,3310,3421
24052	1516	1	250,1834,515,2245
24052	5968	1	1834,515,2245,1516
24052	6239	1	515,2245,1516,5968
25704	5230	1	1668,3080,3875,5858
25704	6605	1	3080,3875,5858,5230
25704	6910	1	3875,5858,5230,6605
26042	3510	1	2719,2823,3168,3416
26042	9162	1	2823,3168,3416,3510
26045	575	1	1464,2111,3397,3698
26816	6343	1	468,3080,3625,3031
27697	4672	1	1703,2773,2901,1483
247	4815	1	1166,1169,1577,3420
536	6994	1	901,3765,7101,1800
918	3025	1	2496,5444,5152,873
1600	6067	1	1894,3003,4274,5612
2816	3031	1	3275,3001,4901,5912
2951	6120	1	6062,3332,5554,7058
3548	2948	1	4632,4524,2045,2823
4255	7132	1	6307,6823,6860,6627
4799	6031	1	3409,3423,4581,4592
4974	7310	1	6251,2031,6107,6100
5012	4481	1	168,2608,4433,4028
5324	5655	1	5022,5101,5259,5407
5324	5821	1	5101,5259,5407,5655
7094	7971	1	1345,2951,2956,6101
7526	6099	1	5916,4432,5230,5994
7628	661	1	1464,1931,2536,3060
7628	2535	1	1931,2536,3060,661
7628	3081	1	2536,3060,661,2535
7805	2356	1	5357,5361,5931,9973
7881	4232	1	1285,2638,3006,3341
7881	4364	1	2638,3006,3341,4232
8387	1979	1	2824,2951,1577,6165
8387	2148	1	2951,1577,6165,1979
8387	3102	1	1577,6165,1979,2148
8387	3421	1	6165,1979,2148,3102
8387	3817	1	1979,2148,3102,3421
8387	4137	1	2148,3102,3421,3817
8387	6120	1	3102,3421,3817,4137
8387	6239	1	3421,3817,4137,6120
8628	4220	1	4966,4733,3401,6404
8891	2846	1	1855,1557,6222,6325
11284	3914	1	1321,1188,838,2642
12631	2691	1	2576,2758,3302,2785
12661	4953	1	4844,5150,5238,5559
12749	4220	1	544,625,1052,1475
13219	5455	1	1259,1285,5584,1596
13582	1165	1	2169,4863,5325,5278
13582	3341	1	4863,5325,5278,1165
16611	6339	1	6800,1665,2110,1860
16823	3539	1	1342,1910,2637,3377
17555	5347	1	5090,5100,5118,5307
17610	747	1	817,1697,1930,250
18378	2597	1	5992,829,6149,7141
18521	7201	1	1813,6509,6651,6812
18815	6277	1	5101,5339,5730,5893
19285	2707	1	1646,1757,2259,2647
20001	3701	1	509,1534,1540,1877
20447	2148	1	931,974,1206,9672
20613	5101	1	3202,5489,5655,5259
20714	6200	1	3945,3551,1862,5912
20714	6715	1	3551,1862,5912,6200
21330	4407	1	1655,2383,2039,2641
22899	4063	1	1890,1872,4953,3810
22981	3518	1	1345,1853,3957,4732
23840	326	1	1444,930,1986,6397
23866	5742	1	5473,3310,3421,4863
24098	2096	1	2506,306,2367,2271
24098	2394	1	306,2367,2271,2096
24420	3935	1	224,4408,1475,4953
24592	6376	1	4056,4420,6521,6960
25194	6888	1	3157,2426,4947,5244
25694	991	1	1363,925,869,863
25694	2591	1	925,869,863,991
25705	5662	1	424,1600,3554,4971
25890	2823	1	1145,1186,1211,1674
26108	2730	1	2810,3687,2439,1902
26108	6138	1	3687,2439,1902,2730
26327	5029	1	2111,2130,3798,4326
26590	4432	1	854,983,654,3345
26631	7064	1	3712,5433,6687,2691
26679	2791	1	579,2808,3092,3806
26751	3345	1	4220,5898,6062,4769
27216	3149	1	105,849,1773,1930
27470	5153	1	1017,1080,2022,3533
2186	5666	1	5236,2649,3412,5539
2568	4260	1	366,21,1003,2704
2604	4972	1	4992,5153,5154,4971
2751	616	1	2079,2745,2258,1689
3968	5170	1	3102,4140,4884,5100
4074	1049	1	2378,359,4740,3390
4186	3167	1	4115,1393,2500,2774
4574	638	1	4757,2792,4328,4625
4574	2645	1	2792,4328,4625,638
4742	7252	1	1300,1702,4423,7043
6765	5974	1	3012,3568,4637,5110
6765	6198	1	3568,4637,5110,5974
6933	6062	1	2686,2168,1166,3258
7459	5968	1	6522,5325,6444,7206
7631	4787	1	2148,2834,2840,4461
7731	6681	1	734,1749,2221,6075
8909	3608	1	472,1900,1962,2094
8909	6062	1	1900,1962,2094,3608
9134	7075	1	3592,3693,4569,6928
9326	3341	1	1342,2328,4186,1336
9650	6959	1	1610,1345,2407,2831
11531	6784	1	5021,6287,3,5885
11780	6915	1	2991,4847,5444,6548
12141	5813	1	5067,5330,7080,3681
12566	1211	1	1330,3423,4230,4591
13785	6674	1	5602,5272,5846,6382
16748	2688	1	1315,2148,2735,2208
17327	3418	1	1308,4203,1959,1979
17327	3449	1	4203,1959,1979,3418
17327	5357	1	1959,1979,3418,3449
17327	5968	1	1979,3418,3449,5357
17327	6007	1	3418,3449,5357,5968
17327	6123	1	3449,5357,5968,6007
17799	6684	1	3000,4860,4805,241
19142	4254	1	1154,1334,1335,2774
19388	3016	1	3759,1236,2818,2964
19388	3255	1	1236,2818,2964,3016
19388	4335	1	2818,2964,3016,3255
19572	7206	1	4558,1583,6337,6911
19960	5354	1	1519,809,1116,977
20165	6680	1	638,1464,1142,4954
20200	6494	1	2994,3743,3923,6026
20259	5477	1	2607,5373,5428,5472
20364	3629	1	1959,654,5131,4933
20484	3413	1	1586,1648,1152,2395
21232	3005	1	2334,4412,4447,2030
21594	6644	1	2952,5716,6135,6605
21933	3449	1	6126,6026,6602,1965
22015	2726	1	4220,4713,2823,2824
22015	5473	1	4713,2823,2824,2726
22106	2704	1	250,396,1569,3683
22199	5307	1	5083,5101,5216,5218
23848	6595	1	923,1895,3599,799
23866	4088	1	3310,3421,4863,5742
23866	4396	1	3421,4863,5742,4088
23866	4964	1	4863,5742,4088,4396
23960	3359	1	2132,1710,2621,2680
24064	983	1	814,285,1786,5912
24978	2566	1	2867,5217,785,3211
25019	1482	1	641,1353,2036,901
27471	5996	1	1606,1787,5110,5988
27563	276	1	2327,2281,2748,871
27628	5735	1	1577,2377,2645,3176
899	6964	1	1641,984,3749,5994
1434	5602	1	2670,1300,3482,5186
1509	6343	1	2220,6026,6005,6163
2556	514	1	532,2948,2961,5455
2556	570	1	2948,2961,5455,514
2556	780	1	2961,5455,514,570
2556	955	1	5455,514,570,780
2556	1699	1	514,570,780,955
2556	2824	1	570,780,955,1699
2673	6062	1	1577,2056,2054,5602
2868	4979	1	5718,5897,6684,3328
3329	3783	1	387,2104,3534,3604
3329	3872	1	2104,3534,3604,3783
3329	4530	1	3534,3604,3783,3872
3451	1555	1	579,6796,6844,6994
3451	1949	1	6796,6844,6994,1555
4510	1198	1	3168,1559,1896,3463
4539	5460	1	1127,3938,3540,4838
4974	7104	1	2031,6107,6100,7310
5422	5103	1	575,946,5232,5325
5422	5565	1	946,5232,5325,5103
5454	5716	1	2321,2617,3560,4975
5710	4087	1	1211,1257,2208,2824
5710	4167	1	1257,2208,2824,4087
5710	4232	1	2208,2824,4087,4167
5710	4326	1	2824,4087,4167,4232
5710	4364	1	4087,4167,4232,4326
6082	1846	1	180,4892,6376,6687
6082	4909	1	4892,6376,6687,1846
6082	6575	1	6376,6687,1846,4909
6765	5994	1	4637,5110,5974,6198
6765	5999	1	5110,5974,6198,5994
7195	5762	1	3817,2125,2948,4068
7426	6715	1	3007,4503,4718,6494
7459	5951	1	5325,6444,7206,5968
7465	5957	1	1749,2351,2700,3031
7526	6101	1	4432,5230,5994,6099
7615	5957	1	2869,4512,5921,5978
7615	6964	1	4512,5921,5978,5957
7633	1959	1	3648,3965,1864,6994
8161	5171	1	1946,4788,5488,5354
8688	4933	1	2252,2809,6788,6936
9786	3924	1	3376,3798,327,2030
9786	4185	1	3798,327,2030,3924
9799	6326	1	1674,5526,4897,5921
9991	6521	1	6376,2774,6337,6505
9991	6712	1	2774,6337,6505,6521
10223	5939	1	5308,5806,6974,6022
10528	1026	1	5230,6316,6505,6687
11238	4231	1	1557,1979,2684,3704
11563	6077	1	311,1794,5602,5858
11687	3102	1	6231,1867,2824,5455
12696	5994	1	1452,1300,1787,2223
13322	1436	1	5277,3192,5320,5418
13557	4504	1	2630,3395,988,2964
16189	6675	1	180,3171,4940,6264
17118	2003	1	1434,1864,4566,2619
17267	6964	1	2221,3134,2953,5110
17493	5957	1	1395,1948,4634,5915
17493	5974	1	1948,4634,5915,5957
17493	5994	1	4634,5915,5957,5974
17493	5998	1	5915,5957,5974,5994
17493	6163	1	5957,5974,5994,5998
17871	2539	1	292,454,779,1528
18588	6123	1	5916,6450,6853,1892
19060	6222	1	2094,2926,3341,5957
19193	4356	1	1160,725,3254,3648
20117	4041	1	1943,3221,3481,2993
20199	7206	1	4172,6800,6823,6627
20533	4457	1	2588,1675,3327,3649
21106	5741	1	4399,2653,3979,4450
21309	829	1	4081,5110,5976,6964
21970	1345	1	4167,4364,844,1186
21970	1979	1	4364,844,1186,1345
21970	2148	1	844,1186,1345,1979
21970	3325	1	1186,1345,1979,2148
22707	1269	1	1080,1127,1138,1213
22707	1601	1	1127,1138,1213,1269
22707	2022	1	1138,1213,1269,1601
22707	2294	1	1213,1269,1601,2022
22707	2336	1	1269,1601,2022,2294
22918	6472	1	3309,4157,4638,5555
23063	6499	1	6281,5152,5154,6498
23110	3695	1	2864,3375,3426,3510
23110	3996	1	3375,3426,3510,3695
23324	6320	1	3106,3798,3972,1345
23535	6680	1	5912,5554,544,6373
23623	4560	1	3274,3079,5972,5999
23728	5955	1	3275,4204,6066,5990
25320	1211	1	2976,4489,2116,2128
25938	6149	1	5858,1959,5638,5809
26037	5984	1	2637,3360,3816,4719
117	515	1	2749,145,1003,343
1893	6795	1	2230,3059,1479,4236
2478	5102	1	1384,2051,2585,2803
2953	5754	1	418,2692,1582,2946
3914	6472	1	3309,2933,5754,3031
4508	6138	1	384,1066,1020,4220
4574	250	1	4328,4625,638,2645
4574	5529	1	4625,638,2645,250
4991	5957	1	769,1706,3345,5602
5422	5126	1	5232,5325,5103,5565
5540	4687	1	343,3462,1751,6068
5688	9276	1	1577,4138,4323,4749
5903	4747	1	2431,2765,3476,3796
6082	4063	1	6687,1846,4909,6575
6731	5955	1	161,992,1438,4630
6805	3245	1	326,3629,1654,3233
6805	3711	1	3629,1654,3233,3245
7779	3360	1	749,983,1557,3345
8082	6418	1	6281,8633,5133,5152
8882	6680	1	4503,1861,4954,4956
9048	5538	1	2881,3259,3948,6066
9048	5955	1	3259,3948,6066,5538
9500	241	1	2149,2502,2968,3819
9993	4790	1	74,174,613,3156
10770	1489	1	895,4622,6196,6326
10849	5960	1	497,246,5602,6325
11202	5333	1	4222,5020,5040,5055
11202	5347	1	5020,5040,5055,5333
11693	5123	1	6605,6800,6986,6628
11693	7177	1	6800,6986,6628,5123
11902	3449	1	142,4191,3879,4300
12141	7228	1	5330,7080,3681,5813
12601	5463	1	5083,5296,5307,5398
12835	6362	1	1577,2835,1385,4929
13166	5844	1	4884,5060,5629,5053
13721	2371	1	1559,3420,3798,2374
14180	4729	1	821,1387,2692,6026
14366	5957	1	1623,1624,2692,4031
14366	6198	1	1624,2692,4031,5957
15426	6201	1	3007,4637,5785,6495
15632	5781	1	3809,3820,3922,5143
16224	6857	1	101,3757,2691,2741
16916	4213	1	4984,5068,5280,5580
17047	9704	1	552,1359,2774,923
17270	6986	1	3524,6444,6448,6936
17871	1966	1	454,779,1528,2539
18370	5994	1	395,3947,4156,4638
18370	6163	1	3947,4156,4638,5994
19191	5051	1	3426,3771,4381,4593
19224	3913	1	3345,3360,3598,3798
20435	3149	1	545,1369,1293,4750
20638	9672	1	5359,1246,3798,4610
20778	3202	1	3331,3355,3142,2824
20865	5879	1	1345,2225,2638,3439
20898	5016	1	358,423,568,2971
21878	4323	1	5742,3421,5539,5535
22026	6295	1	1482,3132,3687,4262
23189	5431	1	2098,2221,3273,3259
23906	4420	1	5530,3485,4601,5046
23962	4589	1	865,1822,3022,4677
23962	6075	1	1822,3022,4677,4589
24005	4609	1	1414,4551,4809,2397
24770	5542	1	3012,2862,3759,4063
24999	6657	1	2551,6728,654,6397
25106	5957	1	4718,3749,5912,6026
25106	6046	1	3749,5912,6026,5957
25888	3186	1	1208,2334,2806,3168
25888	4229	1	2334,2806,3168,3186
25888	4364	1	2806,3168,3186,4229
26004	6466	1	579,1116,6242,6741
26204	7101	1	4078,3273,1863,5045
26204	7146	1	3273,1863,5045,7101
26215	3063	1	1524,1870,4810,4686
27516	6120	1	289,1309,8241,987
27670	1980	1	2522,3779,3390,4541
27670	3742	1	3779,3390,4541,1980
27788	5154	1	1216,250,1298,4940
386	6048	1	6466,3813,5068,5446
2033	5554	1	1529,762,2885,3078
2033	5915	1	762,2885,3078,5554
2033	5972	1	2885,3078,5554,5915
3148	99	1	866,251,1877,294
3446	6634	1	4164,6281,5154,5155
3859	6075	1	1313,3384,4123,4222
5591	1559	1	4337,6304,1404,1494
6337	6160	1	4695,1790,3295,5994
6609	6781	1	5917,6151,1690,6758
6739	2160	1	4169,1165,3499,1234
7026	6418	1	1794,6743,5132,5150
7084	4394	1	1119,1639,2045,3737
7139	6062	1	250,2164,2875,2876
7554	5482	1	3157,4206,4259,5068
7554	5516	1	4206,4259,5068,5482
7554	5764	1	4259,5068,5482,5516
7705	343	1	314,1146,6160,6226
7705	923	1	1146,6160,6226,343
7705	1790	1	6160,6226,343,923
7705	2160	1	6226,343,923,1790
7705	2184	1	343,923,1790,2160
7775	7420	1	5718,7180,6756,6684
8003	3118	1	4897,5974,7180,7102
8068	4541	1	2488,3305,3464,4040
8076	6494	1	3857,4564,5858,5916
8237	2956	1	343,516,633,2659
8244	4281	1	2311,1378,1569,2283
8556	2047	1	1345,2824,2834,2951
8688	6712	1	2809,6788,6936,4933
9382	5898	1	3627,515,4933,5718
9474	5218	1	5144,5325,5460,5781
9586	6161	1	589,1399,2474,3194
9766	3446	1	2644,2586,3048,4861
11216	1282	1	1472,5281,3783,1728
11216	5879	1	5281,3783,1728,1282
11216	5968	1	3783,1728,1282,5879
11742	5132	1	4164,4163,1794,6743
11742	6498	1	4163,1794,6743,5132
11742	6499	1	1794,6743,5132,6498
11742	6502	1	6743,5132,6498,6499
12269	5719	1	5858,5912,5989,7102
12269	7479	1	5912,5989,7102,5719
12469	3341	1	395,823,1396,5732
12533	6101	1	1392,923,4366,5693
13506	5056	1	707,1077,488,4673
13785	6183	1	5272,5846,6382,6674
14669	7141	1	1247,1282,3917,5917
14960	6963	1	1808,997,1353,5155
14974	2926	1	3265,3408,4177,4592
16359	6326	1	339,6120,2522,4677
16359	6347	1	6120,2522,4677,6326
16385	6418	1	6281,8633,5133,5156
16804	2059	1	1918,1969,1735,4663
16995	5496	1	2958,3519,4080,4839
17134	6633	1	5150,6418,6498,6505
17245	3504	1	1577,1979,2824,3102
17370	7420	1	4363,5432,7102,7180
17722	5381	1	3254,4484,4940,5235
18367	3503	1	423,569,1956,2948
19105	5825	1	2691,1777,4147,4521
19478	1354	1	1145,1198,750,1255
19478	1393	1	1198,750,1255,1354
19478	3104	1	750,1255,1354,1393
19720	5716	1	415,1560,2022,6339
19781	6694	1	5133,6504,6633,6418
19864	6201	1	1786,3001,4363,4901
20266	3929	1	337,1006,1155,2029
21411	1667	1	1485,1558,1643,1650
21458	5290	1	5335,641,1346,2036
21881	1433	1	611,778,1196,1236
22225	5917	1	689,539,679,1971
22753	4119	1	2361,1385,1584,2645
22753	4557	1	1385,1584,2645,4119
22753	5234	1	1584,2645,4119,4557
23019	3887	1	4461,5065,5584,6640
23019	4467	1	5065,5584,6640,3887
23019	5236	1	5584,6640,3887,4467
23365	3258	1	1781,4058,6085,3079
24013	4423	1	1107,2623,1106,2704
24202	5958	1	1528,1641,2221,3625
24202	6326	1	1641,2221,3625,5958
25381	4222	1	375,1992,3341,3892
25737	7015	1	3196,3219,5235,6705
27059	4943	1	1032,2684,3730,4871
27599	4606	1	1035,2992,2993,4586
29	4531	1	1806,3048,3783,5218
673	2678	1	1102,1111,3843,1126
2074	2148	1	874,6245,923,1206
2074	2484	1	6245,923,1206,2148
2074	2585	1	923,1206,2148,2484
2074	4829	1	1206,2148,2484,2585
2074	5968	1	2148,2484,2585,4829
2074	6233	1	2484,2585,4829,5968
2754	2960	1	1693,2391,3401,5074
4043	5101	1	5100,3152,5418,5856
4047	4803	1	303,988,1499,5486
4467	3202	1	647,779,250,3045
4957	7479	1	6964,7102,6684,5999
5255	5858	1	344,5526,6662,6101
5906	5808	1	5025,5166,5224,5347
6220	6633	1	6418,6498,6499,6504
6239	5754	1	3399,376,420,1996
6749	7408	1	5071,923,5823,5822
6867	5548	1	2699,1840,977,4907
7350	3996	1	1767,5065,1577,3339
7350	4430	1	5065,1577,3339,3996
7500	5514	1	5968,6120,6222,6457
7685	396	1	93,1177,3401,3132
7995	3387	1	1097,3519,3508,2817
7995	4454	1	3519,3508,2817,3387
9325	4971	1	5418,5690,2840,5021
9707	7054	1	2706,4984,1444,4345
9737	8791	1	1970,4685,6120,6570
10992	7408	1	3513,3963,7102,7180
10992	7420	1	3963,7102,7180,7408
10992	7479	1	7102,7180,7408,7420
11483	4363	1	309,454,3532,5325
11483	4484	1	454,3532,5325,4363
11483	5150	1	3532,5325,4363,4484
11483	5153	1	5325,4363,4484,5150
11483	8632	1	4363,4484,5150,5153
12110	4138	1	5473,1308,1342,2290
12382	1705	1	613,635,758,772
12891	3280	1	403,1207,567,3967
13454	3171	1	4974,5152,5322,7082
13960	7479	1	968,7180,6120,7102
15079	6983	1	93,1654,2282,3233
15197	4137	1	1484,3910,3914,4120
15197	4447	1	3910,3914,4120,4137
15197	4467	1	3914,4120,4137,4447
15197	4964	1	4120,4137,4447,4467
15251	3295	1	140,4742,3452,4973
15327	511	1	3673,3866,5185,5962
15327	923	1	3866,5185,5962,511
15327	1236	1	5185,5962,511,923
15327	1682	1	5962,511,923,1236
15327	1959	1	511,923,1236,1682
15327	4220	1	923,1236,1682,1959
15327	6101	1	1236,1682,1959,4220
15468	5494	1	3171,5068,5153,5378
15494	4231	1	2894,2396,5455,3539
15728	9672	1	1211,1896,3929,5455
16810	2660	1	570,1345,1450,1910
16871	5185	1	1960,3360,3341,3505
17534	6702	1	4041,4147,4710,4941
17738	6472	1	2220,3134,3012,3568
17929	4680	1	423,821,4186,4195
18211	2160	1	192,1413,3118,849
18211	3280	1	1413,3118,849,2160
18941	6260	1	3837,7302,7327,4369
19291	5839	1	2493,4161,4863,4945
19714	2829	1	987,3598,2533,2416
19863	7180	1	2356,5718,5740,7102
